state,district_name,nces_id,corona,covid,n_links,links
Mississippi,Leake Co School Dist,2802520,TRUE,FALSE,1,http://www.leakesd.orghttps://irp-cdn.multiscreensite.com/330c9101/files/uploaded/Update%20on%20Coronavirus.pdf
Mississippi,Lee County School District,2802550,TRUE,TRUE,6,"http://www.leecountyschools.us//covid-19-coronavirus/, http://www.leecountyschools.us/http://www.leecountyschools.us/media/338645/untitled-document.pdf, http://www.leecountyschools.us/http://www.leecountyschools.us/media/338645/untitled-document.pdf, http://www.leecountyschools.us/http://www.leecountyschools.us/media/338645/untitled-document.pdf, http://www.leecountyschools.us/, http://www.leecountyschools.us/"
Mississippi,Leland School Dist,2802610,TRUE,TRUE,1,http://lelandschooldistrict.schoolinsites.comhttps://www.mdek12.org/COVID19
Mississippi,Long Beach School Dist,2802670,FALSE,TRUE,2,"http://www.lbsdk12.com/https://www.lbsdk12.com/covid-19-9a7d622f, http://www.lbsdk12.com/https://www.lbsdk12.com/covid-19-9a7d622f"
Mississippi,Lowndes Co School Dist,2802730,FALSE,TRUE,1,http://www.lowndes.k12.ms.us/apps/pages/index.jsp?uREC_ID=1704871&type=d&pREC_ID=1867643
Mississippi,Mccomb School District,2802880,TRUE,FALSE,1,http://www.mccomb.k12.ms.ushttps://www.mccomb.k12.ms.us/apps/video/watch.jsp?v=243441
Mississippi,Monroe Co School Dist,2802940,TRUE,TRUE,1,http://www.mcsd.ushttps://www.google.com/url?q=https%3A%2F%2Fmsdh.ms.gov%2Fmsdhsite%2F_static%2F14%2C0%2C420.html&sa=D&sntz=1&usg=AFQjCNEOM74zrMWrDjmKAyRpQVxmPO7u0g
Mississippi,Nettleton School Dist,2803090,FALSE,TRUE,8,"http://www.nettletonschools.com/covid-19/, http://www.nettletonschools.comhttps://nettletonschools.com/media/100170/skmbt_c36420031714510.pdf, http://www.nettletonschools.comhttps://www.redcross.org/about-us/news-and-events/news/2020/coronavirus-how-to-talk-to-your-kids.html, http://www.nettletonschools.com#, http://www.nettletonschools.com/covid-19/covid-19-announcment-from-superintendent/, http://www.nettletonschools.comhttps://www.redcross.org/about-us/news-and-events/news/2020/coronavirus-how-to-talk-to-your-kids.html, http://www.nettletonschools.comhttps://nettletonschools.com/media/100170/skmbt_c36420031714510.pdf, http://www.nettletonschools.com/covid-19/"
Mississippi,Newton Municipal School District,2803180,FALSE,TRUE,2,"http://www.nmsd.us/covid-19-updates, http://www.nmsd.us/covid-19-updates"
Mississippi,Noxubee County School District,2803300,TRUE,TRUE,3,"http://www.noxcnty.k12.ms.us//parents/covid-19-resources, http://www.noxcnty.k12.ms.us//about/files/Documents/COVID-19%20Awareness.pdf, http://www.noxcnty.k12.ms.us/https://www.ourncsd.org/parents/covid-19-resources"
Mississippi,Pass Christian Public School Dist,2803510,FALSE,TRUE,2,"http://www.pc.k12.ms.ushttps://www.smore.com/91wuj, http://www.pc.k12.ms.ushttps://3.files.edl.io/e7fb/20/03/22/185547-4c57e192-838a-4875-9c6a-3d9e794b9e98.jpg"
Mississippi,Pearl Public School District,2803520,TRUE,TRUE,3,"http://www.pearl.k12.ms.ushttps://www.pearlk12.com/cms/lib/MS01810570/Centricity/Domain/8/PPSD%20Notice%20-%20Coronavirus-Covid-19.pdf, http://www.pearl.k12.ms.us../../site/default.aspx?PageType=3&DomainID=8&ModuleInstanceID=6400&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11359&PageID=9, http://www.pearl.k12.ms.ushttps://www.pearlk12.com/cms/lib/MS01810570/Centricity/Domain/8/Tips%20for%20Parents%20about%20Dealing%20with%20Stress%20for%20Children%20Surrounding%20Coronavirus.pdf"
Mississippi,Perry Co School Dist,2803570,FALSE,TRUE,1,NA
Mississippi,Pontotoc City Schools,2803690,TRUE,TRUE,2,"http://www.pontotoc.k12.ms.us//domain/681, http://www.pontotoc.k12.ms.us/https://www.pontotoc.school/covid19"
Mississippi,Pontotoc Co School Dist,2803660,TRUE,TRUE,4,"http://www.pcsd.ms/Domain/473, http://www.pcsd.ms../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=28&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1806&PageID=1, http://www.pcsd.ms../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=28&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1803&PageID=1, http://www.pcsd.ms../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=28&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1801&PageID=1"
Mississippi,Poplarville Separate School Dist,2803720,TRUE,TRUE,21,"http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/27/8240/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/20/march-20-2020-covid-19-update/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/27/8240/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/20/march-20-2020-covid-19-update/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.org#, http://www.poplarvilleschools.org#, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/27/8240/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/20/march-20-2020-covid-19-update/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/category/covid-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/13/symptoms-of-coronavirus-19/, http://www.poplarvilleschools.orghttp://www.poplarvilleschools.org/2020/03/27/8240/"
Mississippi,Quitman School Dist,2803780,TRUE,TRUE,1,http://www.quitmanschools.org/http://www.quitmanschools.org/?p=19527
Mississippi,Rankin Co School Dist,2803830,TRUE,TRUE,9,"http://www.rcsd.ms/fs/pages/9525, http://www.rcsd.ms/coronavirus-information, http://www.rcsd.ms/coronavirus-information/coronavirus-dashboard, http://www.rcsd.ms/departments/frontiers-after-school-program, http://www.rcsd.ms/coronavirus-information, http://www.rcsd.ms/fs/pages/9525, http://www.rcsd.ms/fs/pages/9558, http://www.rcsd.mshttps://www.rcsd.ms/~board/news/post/covid-19-update-on-public-school-closures, http://www.rcsd.mshttps://www.rcsd.ms/~board/news/post/frontiers-covid-19-update"
Mississippi,Richton School Dist,2803870,FALSE,TRUE,3,"http://richtonschools.comhttp://www.richtonschools.com/?page_id=2263, http://richtonschools.comhttp://www.richtonschools.com/?p=2261, http://richtonschools.comhttp://www.richtonschools.com/?p=2253"
Mississippi,Tishomingo Co Sp Mun Sch Dist,2804260,TRUE,TRUE,5,"http://www.tcsk12.com/apps/pages/index.jsp?uREC_ID=1693239&type=d, http://www.tcsk12.comjavascript:;, http://www.tcsk12.com/apps/pages/index.jsp?uREC_ID=1693239&type=d, http://www.tcsk12.com/apps/pages/index.jsp?uREC_ID=1693239&type=d, http://www.tcsk12.com/apps/pages/index.jsp?uREC_ID=1693239&type=d"
Mississippi,Tupelo Public School Dist,2804320,FALSE,TRUE,2,"http://www.tupeloschools.com//covid-19-updates, http://www.tupeloschools.com//covid-19-updates"
Mississippi,Vicksburg Warren School Dist,2804470,TRUE,FALSE,1,http://www.vwsd.k12.ms.us/https://www.pbs.org/parents/thrive/how-to-talk-to-your-kids-about-coronavirus?fbclid=IwAR26F2Tmdj3pJN3iv6yAtRyTQoC-AHOP3H1D5QgEqQbeurbBPnE_L60mv30#.XmqzisKG7LA.facebook
Mississippi,West Bolivar Cons School Dist,2800185,FALSE,TRUE,1,http://www.wbcsdk12.org/sites/default/files/WBCSD%20COVID-19%20Statement%203.14.2020.pdf
Mississippi,West Point Consolidated School Dist,2800191,FALSE,TRUE,3,"http://www.westpoint.k12.ms.us/sys/content/newspost/7b3e607971514c25bf18291176425e85, http://www.westpoint.k12.ms.us/sys/content/newspost/195cff77b7304c0989cb22bb9482a2a3, http://www.westpoint.k12.ms.us/sys/content/newspost/49f97b27ea6d4311975bc6f2200b6a4b"
Missouri,Advance r,IV,FALSE,TRUE,3,NA
Missouri,Affton 101,2902910,FALSE,TRUE,4,"http://AFFTONSCHOOLS.NET/covid19, http://AFFTONSCHOOLS.NET/covid19, http://AFFTONSCHOOLS.NET/news/what_s_new/covid19_information, http://AFFTONSCHOOLS.NET/news/what_s_new/covid19_information"
Missouri,Albany r,III,TRUE,TRUE,1,NA
Missouri,Allen Village,2900025,TRUE,FALSE,1,http://WWW.ALLENVILLAGESCHOOL.COMhttps://www.allenvillageschool.com/cms/lib/MO01001383/Centricity/Domain/1/Dear%20Allen%20Village%20Families.pdf
Missouri,Appleton City r,II,TRUE,FALSE,3,NA
Missouri,Avenue City r,IX,TRUE,TRUE,1,NA
Missouri,Bayless,2904500,TRUE,TRUE,6,"http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/coronavirus_family_letter_032020.pdf, http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/coronavirus_3172021.pdf, http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/cornoavirus_update_3152021.pdf, http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/stl_city___county_schools_announcement_-_extended_closure_1.pdf, http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/coronavirus_letter.pdf, http://WWW.BAYLESSK12.ORG/uploads/1/7/8/4/17842725/coronaviruswebsite.pdf"
Missouri,Belton 124,2904620,TRUE,TRUE,1,http://www.beltonschools.org/site/Default.aspx?PageID=1974
Missouri,Bolivar r,I,TRUE,TRUE,5,NA
Missouri,Brentwood,2905880,TRUE,TRUE,8,"http://www.brentwoodmoschools.org/our_community/coronavirus_information, http://www.brentwoodmoschools.org/our_community/coronavirus_information/talking_with_children_about_c_o_v_i_d-19, http://www.brentwoodmoschools.org/our_community/coronavirus_information/c_o_v_i_d-19_community_resources, http://www.brentwoodmoschools.org/our_community/coronavirus_information, http://www.brentwoodmoschools.org/our_community/coronavirus_information/talking_with_children_about_c_o_v_i_d-19, http://www.brentwoodmoschools.org/our_community/coronavirus_information/c_o_v_i_d-19_community_resources, http://www.brentwoodmoschools.orghttp://www.brentwoodmoschools.org/our_community/coronavirus_information, http://www.brentwoodmoschools.org/our_community/coronavirus_information"
Missouri,Bronaugh r,VII,FALSE,TRUE,1,NA
Missouri,Carondelet Leadership Academy,2900594,TRUE,TRUE,6,"http://www.carondeletacademy.orghttps://www.carondeletacademy.org/coronavirus/, http://www.carondeletacademy.orghttps://www.carondeletacademy.org/coronavirus/, http://www.carondeletacademy.orghttps://www.carondeletacademy.org/coronavirus/, http://www.carondeletacademy.orghttps://www.carondeletacademy.org/uncategorized/coronavirus-updates/, http://www.carondeletacademy.orghttps://www.carondeletacademy.org/coronavirus/, http://www.carondeletacademy.orghttps://www.carondeletacademy.org/coronavirus/"
Missouri,Caruthersville 18,2907470,TRUE,FALSE,1,http://WWW.CPS18.ORG/vnews/display.v/ART/5e6a56de44ee1
Missouri,Center 58,2908250,FALSE,TRUE,2,"http://www.center.k12.mo.us//covid-19, http://www.center.k12.mo.us/https://www.center.k12.mo.us/covid-19"
Missouri,Centralia r,VI,FALSE,TRUE,1,NA
Missouri,City Garden Montessori,2900585,FALSE,TRUE,4,"http://www.citygardenschool.orghttps://www.citygardenschool.org/coronavirus/, http://www.citygardenschool.orghttps://www.citygardenschool.org/coronavirus/, http://www.citygardenschool.orghttps://www.citygardenschool.org/coronavirus/, http://www.citygardenschool.orghttps://www.citygardenschool.org/coronavirus/"
Missouri,Clayton,2909720,TRUE,TRUE,4,"http://www.claytonschools.net/domain/1722, http://www.claytonschools.nethttps://www.claytonschools.net/Page/21097, http://www.claytonschools.net../../site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=18324&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=49505&PageID=1, http://www.claytonschools.net/Page/21097"
Missouri,Clinton,2909860,TRUE,TRUE,5,"http://clintoncardinals.org/district_/c_o_v_i_d-19_info_and_updates, http://clintoncardinals.org/c_o_v_i_d-19_info, http://clintoncardinals.org/district_/c_o_v_i_d-19_info_and_updates, http://clintoncardinals.org/c_o_v_i_d-19_info, http://clintoncardinals.org/news/what_s_new/c_o_v_i_d-19_updates_and_info"
Missouri,Cole Co. r,V,FALSE,TRUE,1,NA
Missouri,Columbia 93,2901000,TRUE,TRUE,3,"http://WWW.CPSK12.ORG/domain/9415, http://WWW.CPSK12.ORGhttps://www.cpsk12.org/Page/11993, http://WWW.CPSK12.ORGhttps://www.cpsk12.org/Page/11993"
Missouri,Confluence Academies,2900579,TRUE,FALSE,1,http://WWW.CONFLUENCEACADEMY.org/apps/news/article/1186091
Missouri,Crowder College,2900007,TRUE,TRUE,2,"http://www.crowder.eduhttps://www.crowder.edu/2020/03/17/covid-19-information/, http://www.crowder.eduhttps://www.crowder.edu/2020/03/13/coronavirus-covid-19-update/"
Missouri,Crystal City 47,2910380,TRUE,FALSE,2,"http://WWW.CRYSTAL.K12.MO.UShttps://docs.google.com/document/d/1nlwNmLJjQfuS7m30UCs7pOzFqTBXSU4gwmEA4fqHbGU/edit?usp=sharing, http://WWW.CRYSTAL.K12.MO.UShttps://docs.google.com/document/d/1gqJeSBehDPdVxqnK5aJtS6BMsivsOrw_uz094iCCk2Q/edit?usp=sharing"
Missouri,Desoto 73,2910500,TRUE,TRUE,3,"http://www.desoto.k12.mo.us/news/what_s_new/communication_on_coronavirus__covid-19_, http://www.desoto.k12.mo.us/news/what_s_new/communication_on_coronavirus__covid-19_, http://www.desoto.k12.mo.us/news/what_s_new/communication_on_coronavirus__covid-19_"
Missouri,Dexter r,XI,FALSE,TRUE,1,NA
Missouri,Eagle College Prep Endeavor,2900605,FALSE,TRUE,1,http://www.eagleprep.org/stlouishttps://eagleprep.org/stlouis/eagle-st-louis-covid-19-response-team
Missouri,East Lynne 40,2911160,FALSE,TRUE,1,http://www.eastlynne40school.org/vnews/display.v/ART/5e6be11ce0703
Missouri,Excelsior Springs 40,2911650,TRUE,FALSE,2,"http://WWW.ESSD40.COM/district_information/novel_coronavirus__2019-n_co_v_, http://WWW.ESSD40.COM/district_information/novel_coronavirus__2019-n_co_v_"
Missouri,Fox c,6,TRUE,TRUE,1,NA
Missouri,Fulton 58,2912550,FALSE,TRUE,10,"http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CCommunications, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CCOVID-19%20Health%20Resources, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CEducational%20Resources%20for%20All, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CEducational%20Resources%20for%20All, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CEducational%20Resources%20for%20All%3E%3ELessons%20from%201Canoe2, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CEducational%20Resources%20for%20All%3E%3EPreK%20-%2012%20Resources, http://WWW.FULTON58.ORG/vnews/display.v/SEC/COVID-19%7CMeals%20for%20students"
Missouri,Gideon 37,2912780,FALSE,TRUE,1,http://gideon.k12.mo.us/news/what_s_new/school_financial_plan_available_now
Missouri,Gordon Parks Elem.,2900015,TRUE,TRUE,1,http://www.gordonparks.org/s/COVID-19.pdf
Missouri,Grand Center Arts Academy,2900595,TRUE,FALSE,1,http://WWW.GRANDCENTERARTSACADEMY.ORG/apps/news/article/1186091
Missouri,Green Ridge r,VIII,TRUE,TRUE,2,NA
Missouri,Hancock Place,2913620,TRUE,FALSE,2,"http://www.hancock.k12.mo.us//coronavirus, http://www.hancock.k12.mo.us//coronavirus"
Missouri,Hardin,CENTRAL C,TRUE,TRUE,1,NA
Missouri,Hawthorn Leadership Schl Girls,2900608,FALSE,TRUE,3,"http://www.hawthornschool.org/covid-19.html, http://www.hawthornschool.org/covid-19.html, http://www.hawthornschool.org/covid-19.html"
Missouri,Hazelwood,2913830,TRUE,TRUE,5,"http://www.hazelwood.k12.mo.us//domain/2846, http://www.hazelwood.k12.mo.us//domain/2846, http://www.hazelwood.k12.mo.us/../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=43&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=18357&PageID=1, http://www.hazelwood.k12.mo.us/../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=43&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=18350&PageID=1, http://www.hazelwood.k12.mo.us/https://www.hazelwoodschools.org/Page/7453"
Missouri,Hogan Preparatory Academy,2900014,TRUE,FALSE,2,"http://HOGANPREP.NET/apps/news/article/1193765, http://HOGANPREP.NET/apps/news/article/1182294"
Missouri,Hope Leadership Academy,2900601,TRUE,TRUE,1,http://HLAKC.ORG/article/207205
Missouri,Independence 30,2915480,TRUE,FALSE,2,"http://WWW.isdschools.orghttps://www.isdschools.org/coronavirus-precautions-and-resources/, http://WWW.isdschools.orghttps://www.isdschools.org/coronavirus-precautions-and-resources/"
Missouri,Jefferson c,123,FALSE,TRUE,9,NA
Missouri,Jefferson City,2916190,TRUE,TRUE,10,"http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=29555&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=27235&PageID=1, http://WWW.JCSCHOOLS.US../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=29555&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=27235&PageID=1, http://WWW.JCSCHOOLS.US../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=270&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=27129&PageID=1, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200328/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200329/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200330/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200331/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200401/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200402/event/23252, http://WWW.JCSCHOOLS.UShttps://www.jcschools.us/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200403/event/23252"
Missouri,Jennings,2916290,TRUE,TRUE,4,"http://www.jenningsk12.org#, http://www.jenningsk12.org/faqsaboutcovid-19coronavirus, http://www.jenningsk12.orghttps://www.jenningsk12.org/JenningsStrongCOVIDDefense, http://www.jenningsk12.org/sys/content/newspost/99a5c27f43d148e5bd8dc47f7c3204ae"
Missouri,Joplin Schools,2916350,FALSE,TRUE,3,"http://www.joplinschools.org/district/c_o_v_i_d-19_information, http://www.joplinschools.org/district/c_o_v_i_d-19_information, http://www.joplinschools.org/news/what_s_new/joplin_schools_c_o_v_i_d-19_update"
Missouri,Junction Hill c,12,FALSE,TRUE,1,NA
Missouri,Kansas City 33,2916400,TRUE,TRUE,2,"http://www.kcpublicschools.org/Domain/2959, http://www.kcpublicschools.org/coronavirus"
Missouri,Kc International Academy,2900013,FALSE,TRUE,2,"http://kcia.ushttps://drive.google.com/drive/folders/1AQrD6qCUm6V9TSACs5a2sxug9t1vrcAh?usp=sharing, http://kcia.ushttps://kcia.us/no-school/"
Missouri,Kingston k,14,TRUE,TRUE,2,NA
Missouri,Kipp St Louis Public Schools,2900591,FALSE,TRUE,1,http://WWW.KIPPSTL.ORGhttps://kippstl.org/pdf/COVID%2019%20School%20Pandemic%20Meal%20Plan.pdf
Missouri,Kipp: Endeavor Academy,2900031,TRUE,FALSE,1,http://WWW.KIPPENDEAVOR.ORGhttps://www.kippendeavor.org/coronavirus
Missouri,La Salle Charter School,2900611,TRUE,TRUE,2,"http://www.lasallemiddleschool.org/covid-19.html, http://www.lasallemiddleschool.org/covid-19.html"
Missouri,Ladue,2917820,TRUE,TRUE,3,"http://www.ladueschools.nethttps://www.ladueschools.net/frequently-asked-questions-about-covid-19-coronavirus/, http://www.ladueschools.nethttps://www.ladueschools.net/covid-19-coronavirus-update-and-faqs/, http://www.ladueschools.nethttps://www.ladueschools.net/covid-19-coronavirus-update-and-faqs/"
Missouri,Lawson r,XIV,TRUE,TRUE,2,NA
Missouri,Lee A. Tolbert Com. Academy,2900028,TRUE,TRUE,2,"http://TOLBERTACADEMY.ORGhttps://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fsummary.html%3Ffbclid%3DIwAR1uaboatMDhWsgfGsngx6DoAg5c4m6rXTYwVzxjeQaYEgHPIsJXrC6zbqk&h=AT1di2oNO2jgAbHfMdU7AWUgNXP2gIO4pWbBgPTGRHsB8Zyp56hNSoUBk07QDkmWa0H32ffN_9eKQ87nu0qQqJL_fsGe93m-Op4IwL-1l46AV54NlHa8FajmsQlYlQkIA-qAk9G4Nqwk9Yuwww&__tn__=-UK-R&c%5B0%5D=AT3wxS3bgUeJZpGo9NbGwJiz7SEDnmkAcoasxMZE3iZk9vTEKO8kaQH2-IxjcY4IkZec_7u5qfR7C9esK0dMKnBWMQR_JR6t8TY7JpTdq2m9UE6Fva9jRH0iBAh4IzxjLKuow8iqDWe5pEqyzsBYufvdrZNQoZ4GeBDdsdIe2gq5oWqM9aX-h6KOSqeC21Xwc5WH, http://TOLBERTACADEMY.ORGhttps://l.facebook.com/l.php?u=https%3A%2F%2Fwww.jacohd.org%2Fcoronavirus%3Ffbclid%3DIwAR3HGvgim5QDam1oTZ55559-yFVwEP00PWW5NyUXT5N0Hg1KB8QgbWIV7Qg&h=AT0EGlncQ5G2GNP-LnkanfgIOL26SPzOikdoQY7hAejlcXS60k8lQ0hPTo4twsnpzBQVTuswDzxBm3e2EGICZeMT2txLd8uceJR0nyd2RqyGgy-SslwBhJOo6snz-cYaRverb9rSkg-lB58Umw&__tn__=-UK-R&c%5B0%5D=AT3wxS3bgUeJZpGo9NbGwJiz7SEDnmkAcoasxMZE3iZk9vTEKO8kaQH2-IxjcY4IkZec_7u5qfR7C9esK0dMKnBWMQR_JR6t8TY7JpTdq2m9UE6Fva9jRH0iBAh4IzxjLKuow8iqDWe5pEqyzsBYufvdrZNQoZ4GeBDdsdIe2gq5oWqM9aX-h6KOSqeC21Xwc5WH"
Missouri,Liberty 53,2918540,TRUE,TRUE,2,"http://LIBERTY.K12.MO.US//domain/5771, http://LIBERTY.K12.MO.US/../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=9489&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=25973&PageID=1"
Missouri,Lift for Life Academy,2900574,TRUE,TRUE,1,http://www.liftforlifeacademy.org/https://www.liftforlifeacademy.org/coronavirus-information/
Missouri,Logan,ROGERSVILLE R,FALSE,TRUE,4,NA
Missouri,Maplewood,RICHMOND HEIGHTS,FALSE,TRUE,7,NA
Missouri,Marshall,2920410,TRUE,TRUE,3,"http://www.marshallschools.comhttps://5il.co/dxmp, http://www.marshallschools.comhttps://5il.co/dp36, http://www.marshallschools.comhttps://5il.co/der1"
Missouri,Mexico 59,2920810,FALSE,TRUE,3,"http://www.mexicoschools.net/district_information/c_o_v_i_d-19, http://www.mexicoschools.net/district_information/c_o_v_i_d-19, http://www.mexicoschools.nethttps://www.mexicoschools.net/district_information/c_o_v_i_d-19"
Missouri,Mid,BUCHANAN CO. R,TRUE,FALSE,2,NA
Missouri,Mo Virtual Instruction Program,2900607,FALSE,TRUE,1,http://WWW.MOVIP.ORGhttps://mocap.mo.gov/covid-19.html
Missouri,Moberly,2921100,TRUE,TRUE,1,http://WWW.MOBERLY.K12.MO.USmsd_COVID-19_info.html
Missouri,Mountain View,BIRCH TREE R,TRUE,TRUE,2,NA
Missouri,Neosho School District,2921810,FALSE,TRUE,8,"http://www.neoshosd.org/domain/784, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200328/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200329/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200330/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200331/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200401/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200402/event/25368, http://www.neoshosd.orghttps://www.neoshosd.org/site/Default.aspx?PageID=2&DomainID=4#calendar6417/20200403/event/25368"
Missouri,Normandy Schools Collaborative,2922650,TRUE,TRUE,8,"http://WWW.NORMANDYSC.ORG/site/Default.aspx?PageID=1433, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/Page/1433, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200328/event/1826, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200329/event/1826, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200330/event/1826, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200331/event/1826, http://WWW.NORMANDYSC.ORGhttps://www.normandysc.org/site/Default.aspx?PageID=2&DomainID=4#calendar1/20200401/event/1826, http://WWW.NORMANDYSC.ORG/site/Default.aspx?PageID=1433"
Missouri,North Kansas City 74,2922800,TRUE,TRUE,2,"http://WWW.NKCSCHOOLS.ORG/domain/6367, http://WWW.NKCSCHOOLS.ORGhttps://www.nkcschools.org/coronavirus"
Missouri,North Side Community School,2900589,TRUE,TRUE,1,http://northsidecommunityschool.org/cmss_files/attachmentlibrary/Parent-Fliers/ClosureCorona3-16-20.pdf
Missouri,Oregon,HOWELL R,TRUE,TRUE,1,NA
Missouri,Osborn r,O,TRUE,TRUE,11,NA
